millis,rot_x,rot_y,rot_z,angvel_x,angvel_y,angvel_z,target_mot_x,target_mot_y,target_mot_z,target_angular_vel_x,target_angular_vel_y,target_angular_vel_z,target_rot_x,target_rot_y,target_rot_z
5855,0.0598,-0.0754,1.4298,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7591,-0.1610,0.0091,-1.8795,0.0431,-0.0039,-0.0588
5861,0.0598,-0.0754,1.4298,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7591,-0.1610,0.0091,-1.8795,0.0431,-0.0039,-0.0588
5903,0.0598,-0.0754,1.4293,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7580,-0.1609,0.0091,-1.8790,0.0980,-0.0118,-0.0510
5932,0.0598,-0.0754,1.4290,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7357,-0.1580,0.0067,-1.8678,0.0980,-0.0118,-0.0510
5973,0.0598,-0.0754,1.4288,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7352,-0.1579,0.0067,-1.8676,0.0980,-0.0118,-0.0510
5999,0.0598,-0.0754,1.4285,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7346,-0.1579,0.0067,-1.8673,0.0980,-0.0118,-0.0510
6024,0.0598,-0.0754,1.4283,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6251,-0.1532,0.0066,-1.8126,0.0980,-0.0118,0.0039
6035,0.0598,-0.0754,1.4283,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6251,-0.1532,0.0066,-1.8126,0.0980,-0.0118,0.0039
6038,0.0598,-0.0754,1.4283,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6251,-0.1532,0.0066,-1.8126,0.0980,-0.0118,0.0039
6074,0.0597,-0.0754,1.4279,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6243,-0.1531,0.0067,-1.8121,0.0980,-0.0118,0.0039
6088,0.0596,-0.0754,1.4278,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6243,-0.1531,0.0067,-1.8121,0.0980,-0.0118,0.0039
6106,0.0596,-0.0754,1.4276,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6238,-0.1530,0.0067,-1.8119,0.0980,-0.0118,0.0039
6132,0.0596,-0.0754,1.4275,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6079,-0.1523,0.0066,-1.8040,0.0980,-0.0118,0.0117
6158,0.0596,-0.0754,1.4274,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6233,-0.1530,0.0067,-1.8116,0.0980,-0.0118,0.0039
6173,0.0596,-0.0754,1.4272,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6229,-0.1530,0.0066,-1.8115,0.0980,-0.0118,0.0039
6193,0.0596,-0.0754,1.4269,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6222,-0.1530,0.0066,-1.8111,0.0980,-0.0118,0.0117
6202,0.0596,-0.0754,1.4269,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6067,-0.1523,0.0066,-1.8034,0.0980,-0.0118,0.0117
6213,0.0596,-0.0753,1.4267,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6064,-0.1523,0.0066,-1.8032,0.0980,-0.0118,0.0117
6225,0.0596,-0.0753,1.4265,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6064,-0.1523,0.0066,-1.8032,0.0980,-0.0118,0.0117
6241,0.0596,-0.0753,1.4264,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6058,-0.1523,0.0066,-1.8029,0.0980,-0.0118,0.0117
6269,0.0596,-0.0753,1.4261,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5902,-0.1516,0.0071,-1.7951,0.0902,-0.0039,0.0196
6282,0.0596,-0.0753,1.4260,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5901,-0.1516,0.0071,-1.7950,0.0902,-0.0039,0.0196
6315,0.0596,-0.0753,1.4257,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6045,-0.1522,0.0065,-1.8022,0.0980,-0.0118,0.0117
6330,0.0596,-0.0753,1.4256,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6041,-0.1522,0.0065,-1.8021,0.0980,-0.0118,0.0117
6365,0.0596,-0.0753,1.4252,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6038,-0.1522,0.0065,-1.8019,0.0902,-0.0039,0.0117
6380,0.0596,-0.0753,1.4252,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6042,-0.1522,0.0071,-1.8021,0.0902,-0.0039,0.0117
6386,0.0596,-0.0753,1.4251,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6040,-0.1522,0.0071,-1.8020,0.0902,-0.0039,0.0117
6398,0.0596,-0.0753,1.4251,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6040,-0.1522,0.0071,-1.8020,0.0902,-0.0039,0.0117
6439,0.0596,-0.0755,1.4246,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6032,-0.1526,0.0068,-1.8016,0.0902,-0.0118,0.0117
6459,0.0596,-0.0755,1.4246,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6032,-0.1526,0.0068,-1.8016,0.0902,-0.0118,0.0117
6472,0.0596,-0.0755,1.4244,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6029,-0.1526,0.0068,-1.8014,0.0902,-0.0118,0.0117
6484,0.0596,-0.0755,1.4243,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6027,-0.1526,0.0068,-1.8013,0.0902,-0.0118,0.0117
6513,0.0596,-0.0755,1.4243,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6025,-0.1526,0.0068,-1.8013,0.0902,-0.0118,0.0117
6534,0.0596,-0.0755,1.4240,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6020,-0.1526,0.0068,-1.8010,0.0902,-0.0118,0.0117
6571,0.0596,-0.0755,1.4238,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6024,-0.1527,0.0074,-1.8012,0.0823,-0.0039,0.0117
6596,0.0596,-0.0755,1.4235,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5860,-0.1520,0.0073,-1.7930,0.0823,-0.0039,0.0196
6610,0.0596,-0.0755,1.4233,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5860,-0.1520,0.0073,-1.7930,0.0823,-0.0039,0.0196
6618,0.0596,-0.0755,1.4233,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5857,-0.1519,0.0073,-1.7928,0.0823,-0.0039,0.0196
6627,0.0596,-0.0755,1.4233,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5857,-0.1519,0.0073,-1.7928,0.0823,-0.0039,0.0196
6657,0.0596,-0.0754,1.4229,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.5667,-0.1797,0.0311,-1.7833,-0.6000,-0.0118,0.0117
6666,0.0596,-0.0754,1.4229,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5667,-0.1797,0.0311,-1.7833,-0.6000,-0.0118,0.0117
6683,0.0596,-0.0754,1.4228,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5181,-0.1825,0.0357,-1.7591,-0.7255,-0.0039,0.0196
6701,0.0596,-0.0754,1.4225,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5176,-0.1825,0.0357,-1.7588,-0.7255,-0.0039,0.0196
6731,0.0596,-0.0754,1.4224,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4363,-0.1903,0.0445,-1.7182,-0.9922,-0.0118,0.0117
6743,0.0596,-0.0754,1.4224,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4363,-0.1903,0.0445,-1.7182,-0.9922,-0.0118,0.0117
6764,0.0596,-0.0754,1.4220,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4360,-0.1902,0.0444,-1.7180,-0.9922,-0.0118,0.0117
6781,0.0596,-0.0754,1.4219,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4356,-0.1902,0.0444,-1.7178,-1.0000,-0.0039,0.0196
6790,0.0596,-0.0754,1.4218,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4162,-0.1894,0.0449,-1.7081,-1.0000,-0.0039,0.0196
6799,0.0595,-0.0754,1.4218,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4160,-0.1893,0.0451,-1.7080,-1.0000,-0.0039,0.0196
6814,0.0595,-0.0754,1.4216,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4349,-0.1901,0.0445,-1.7175,-0.9922,-0.0118,0.0117
6827,0.0595,-0.0754,1.4215,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4348,-0.1901,0.0445,-1.7174,-0.9922,-0.0118,0.0117
6844,0.0595,-0.0754,1.4215,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4348,-0.1901,0.0445,-1.7174,-1.0000,-0.0039,0.0196
6856,0.0595,-0.0754,1.4214,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4154,-0.1892,0.0451,-1.7077,-1.0000,-0.0039,0.0196
6881,0.0595,-0.0754,1.4212,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4343,-0.1900,0.0445,-1.7172,-0.9922,-0.0118,0.0117
6896,0.0595,-0.0754,1.4212,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4342,-0.1900,0.0445,-1.7171,-0.9922,-0.0118,0.0117
6917,0.0595,-0.0754,1.4211,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4340,-0.1900,0.0445,-1.7170,-0.9922,-0.0118,0.0117
6938,0.0595,-0.0754,1.4209,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4337,-0.1900,0.0445,-1.7168,-0.9922,-0.0118,0.0117
6966,0.0595,-0.0754,1.4207,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4334,-0.1900,0.0445,-1.7167,-0.9922,-0.0118,0.0117
6993,0.0595,-0.0754,1.4205,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4292,-0.1899,0.0450,-1.7146,-1.0000,-0.0039,0.0117
7005,0.0595,-0.0754,1.4204,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4291,-0.1899,0.0450,-1.7145,-1.0000,-0.0039,0.0117
7019,0.0595,-0.0754,1.4202,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4288,-0.1899,0.0450,-1.7144,-1.0000,-0.0039,0.0117
7027,0.0595,-0.0754,1.4202,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4288,-0.1899,0.0450,-1.7144,-1.0000,-0.0039,0.0117
7044,0.0595,-0.0754,1.4199,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4320,-0.1900,0.0444,-1.7160,-0.9922,-0.0118,0.0117
7058,0.0595,-0.0754,1.4199,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4320,-0.1900,0.0444,-1.7160,-0.9922,-0.0118,0.0117
7067,0.0595,-0.0754,1.4198,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4316,-0.1900,0.0444,-1.7158,-0.9922,-0.0118,0.0117
7103,0.0595,-0.0754,1.4196,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4277,-0.1898,0.0449,-1.7138,-1.0000,-0.0039,0.0117
7106,0.0595,-0.0754,1.4196,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4277,-0.1898,0.0449,-1.7138,-1.0000,-0.0039,0.0117
7121,0.0595,-0.0754,1.4196,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4277,-0.1898,0.0449,-1.7138,-1.0000,-0.0039,0.0117
7130,0.0595,-0.0754,1.4196,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4277,-0.1898,0.0449,-1.7138,-1.0000,-0.0039,0.0117
7157,0.0595,-0.0754,1.4193,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4749,-0.1064,0.0312,-0.7375,-0.9922,-0.1843,1.0000
7184,0.0595,-0.0754,1.4190,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4745,-0.1064,0.0311,-0.7372,-0.9922,-0.1843,1.0000
7193,0.0594,-0.0754,1.4189,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4741,-0.1063,0.0311,-0.7371,-0.9922,-0.1843,1.0000
7210,0.0594,-0.0754,1.4188,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4743,-0.1061,0.0314,-0.7371,-0.9922,-0.1765,1.0000
7224,0.0594,-0.0754,1.4188,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4743,-0.1061,0.0314,-0.7371,-0.9922,-0.1765,1.0000
7244,0.0594,-0.0754,1.4186,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4714,-0.1058,0.0322,-0.7357,-1.0000,-0.1608,1.0000
7255,0.0594,-0.0754,1.4186,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4714,-0.1058,0.0322,-0.7357,-1.0000,-0.1608,1.0000
7278,0.0594,-0.0754,1.4185,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4713,-0.1058,0.0322,-0.7356,-0.9922,-0.1608,1.0000
7296,0.0594,-0.0754,1.4185,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4742,-0.1056,0.0320,-0.7371,-0.9922,-0.1608,1.0000
7320,0.0594,-0.0754,1.4182,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4737,-0.1056,0.0320,-0.7368,-0.9922,-0.1608,1.0000
7335,0.0594,-0.0754,1.4181,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4735,-0.1056,0.0320,-0.7368,-0.9922,-0.1608,1.0000
7359,0.0594,-0.0755,1.4179,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4733,-0.1057,0.0320,-0.7367,-0.9922,-0.1608,1.0000
7389,0.0594,-0.0755,1.4177,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4731,-0.1057,0.0320,-0.7366,-0.9843,-0.1608,1.0000
7403,0.0594,-0.0755,1.4177,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4759,-0.1055,0.0318,-0.7379,-0.9843,-0.1608,1.0000
7412,0.0594,-0.0755,1.4177,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4759,-0.1055,0.0318,-0.7379,-0.9843,-0.1608,1.0000
7421,0.0594,-0.0755,1.4175,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4756,-0.1055,0.0317,-0.7378,-0.9843,-0.1608,1.0000
7441,0.0594,-0.0755,1.4174,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4756,-0.1052,0.0320,-0.7378,-0.9843,-0.1530,1.0000
7458,0.0594,-0.0755,1.4173,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4755,-0.1052,0.0320,-0.7377,-0.9843,-0.1530,1.0000
7473,0.0594,-0.0755,1.4172,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4753,-0.1055,0.0317,-0.7376,-0.9843,-0.1608,1.0000
7535,0.0594,-0.0755,1.4169,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4901,-0.1062,0.0318,-0.7451,-0.9843,-0.1608,0.9921
7547,0.0594,-0.0755,1.4169,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4901,-0.1062,0.0318,-0.7451,-0.9843,-0.1608,0.9921
7580,0.0594,-0.0755,1.4166,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6340,-0.0810,0.0055,-0.8170,-0.1294,-0.1608,1.0000
7602,0.0594,-0.0755,1.4166,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6340,-0.0810,0.0055,-0.8170,0.0902,-0.1608,1.0000
7614,0.0594,-0.0755,1.4166,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6219,-0.0724,-0.0014,-0.8110,0.0902,-0.1608,1.0000
7622,0.0594,-0.0755,1.4164,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6219,-0.0724,-0.0014,-0.8110,0.0902,-0.1608,1.0000
7645,0.0594,-0.0755,1.4164,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4752,-0.0437,-0.0209,-0.7376,0.7019,-0.1608,1.0000
7654,0.0594,-0.0755,1.4162,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4749,-0.0436,-0.0209,-0.7374,0.7019,-0.1608,1.0000
7674,0.0594,-0.0755,1.4162,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4749,-0.0436,-0.0209,-0.7374,1.0000,-0.1294,0.3490
7706,0.0594,-0.0755,1.4160,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4269,-0.1068,-0.0258,-1.7135,1.0000,0.0039,-0.0745
7727,0.0594,-0.0755,1.4159,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4268,-0.1068,-0.0258,-1.7134,1.0000,0.0039,-0.0745
7745,0.0594,-0.0755,1.4158,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4264,-0.1068,-0.0258,-1.7132,1.0000,-0.0118,-0.0196
7778,0.0594,-0.0755,1.4156,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3207,-0.1031,-0.0263,-1.6603,1.0000,-0.0118,-0.0196
7786,0.0594,-0.0755,1.4155,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3207,-0.1031,-0.0263,-1.6603,1.0000,-0.0118,-0.0196
7806,0.0594,-0.0755,1.4154,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3204,-0.1031,-0.0263,-1.6602,1.0000,-0.0118,-0.0196
7838,0.0594,-0.0755,1.4153,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3201,-0.1031,-0.0263,-1.6600,1.0000,-0.0118,-0.0039
7844,0.0594,-0.0755,1.4153,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2898,-0.1018,-0.0263,-1.6449,1.0000,-0.0118,-0.0039
7858,0.0594,-0.0755,1.4151,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2898,-0.1018,-0.0263,-1.6449,1.0000,-0.0118,-0.0039
7882,0.0594,-0.0755,1.4151,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.3198,-0.1030,-0.0263,-1.6599,1.0000,-0.0118,-0.0196
7919,0.0594,-0.0755,1.4147,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3190,-0.1030,-0.0263,-1.6595,1.0000,-0.0118,-0.0196
7934,0.0594,-0.0755,1.4147,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3190,-0.1030,-0.0263,-1.6595,1.0000,-0.0118,-0.0196
7958,0.0594,-0.0755,1.4145,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3187,-0.1030,-0.0264,-1.6593,1.0000,-0.0118,-0.0196
7984,0.0594,-0.0755,1.4143,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3184,-0.1030,-0.0264,-1.6592,1.0000,-0.0118,-0.0196
7993,0.0594,-0.0755,1.4143,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3184,-0.1030,-0.0264,-1.6592,1.0000,-0.0118,-0.0196
8011,0.0594,-0.0755,1.4143,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3184,-0.1030,-0.0264,-1.6592,1.0000,-0.0118,-0.0196
8038,0.0594,-0.0755,1.4140,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2876,-0.1017,-0.0263,-1.6438,1.0000,-0.0118,-0.0039
8050,0.0594,-0.0755,1.4140,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2875,-0.1017,-0.0264,-1.6437,1.0000,-0.0118,-0.0039
8080,0.0594,-0.0755,1.4138,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3177,-0.1032,-0.0267,-1.6589,1.0000,-0.0196,-0.0196
8172,0.0594,-0.0755,1.4135,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.5304,-0.0684,-0.0281,-1.2652,1.0000,-0.0196,-0.0196
8186,0.0594,-0.0755,1.4134,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.5353,-0.0686,-0.0281,-1.2676,1.0000,-0.0196,-0.0196
8211,0.0594,-0.0755,1.4134,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5475,-0.0689,-0.0278,-1.2737,1.0000,-0.0118,-0.0196
8228,0.0594,-0.0755,1.4132,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.5547,-0.0692,-0.0278,-1.2773,1.0000,-0.0118,-0.0196
8236,0.0594,-0.0755,1.4132,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.5572,-0.0693,-0.0278,-1.2786,1.0000,-0.0118,-0.0196
8249,0.0593,-0.0755,1.4130,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5620,-0.0694,-0.0277,-1.2810,1.0000,-0.0118,-0.0196
8260,0.0593,-0.0755,1.4130,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5670,-0.0696,-0.0277,-1.2835,1.0000,-0.0118,-0.0196
8280,0.0593,-0.0755,1.4130,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.6474,-0.0782,-0.0231,-1.3237,0.8745,-0.0118,-0.0196
8289,0.0593,-0.0755,1.4128,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6500,-0.0783,-0.0231,-1.3250,0.8745,-0.0118,-0.0196
8322,0.0593,-0.0755,1.4127,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.6895,-0.0822,-0.0217,-1.3448,0.8274,-0.0196,-0.0196
8337,0.0593,-0.0755,1.4127,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6946,-0.0825,-0.0217,-1.3473,0.8274,-0.0196,-0.0196
8379,0.0593,-0.0755,1.4125,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.9252,-0.1170,0.0004,-1.4626,0.2235,-0.0118,-0.0196
8390,0.0593,-0.0755,1.4124,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.9307,-0.1173,0.0004,-1.4653,0.2235,-0.0118,-0.0196
8406,0.0593,-0.0755,1.4124,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.9391,-0.1177,0.0004,-1.4696,0.2235,-0.0118,-0.0196
8412,0.0593,-0.0755,1.4122,0.0000,0.0000,0.0000,-0.0000,0.0000,-2.9416,-0.1178,0.0004,-1.4708,0.2235,-0.0118,-0.0196
3036,0.0624,-0.0707,1.4447,0.0059,-0.0020,-0.0039,-0.0000,0.0000,-2.9155,-0.1249,0.0034,-1.4616,-0.0196,-0.0196,-0.0196
3037,0.0624,-0.0707,1.4447,0.0059,-0.0020,-0.0039,-0.0000,0.0000,-2.9155,-0.1249,0.0034,-1.4616,-0.0196,-0.0196,-0.0196
3040,0.0624,-0.0707,1.4447,0.0059,-0.0020,-0.0039,0.0000,0.0000,-2.9155,-0.1249,0.0034,-1.4616,-0.0196,-0.0196,-0.0196
3043,0.0624,-0.0707,1.4447,0.0059,-0.0020,-0.0039,-0.0000,0.0000,-2.9184,-0.1250,0.0034,-1.4631,-0.0196,-0.0196,-0.0196
3046,0.0624,-0.0707,1.4447,0.0000,-0.0059,-0.0039,0.0000,0.0000,-2.9184,-0.1250,0.0034,-1.4631,-0.0196,-0.0196,-0.0196
3059,0.0624,-0.0707,1.4447,0.0000,-0.0059,-0.0039,-0.0000,0.0000,-2.9213,-0.1251,0.0034,-1.4646,-0.0196,-0.0196,-0.0196
3062,0.0630,-0.0714,1.4591,0.0078,-0.0117,0.0098,-0.0000,0.0000,-2.9487,-0.1251,0.0034,-1.4646,-0.0196,-0.0196,-0.0196
3065,0.0631,-0.0715,1.4621,0.0078,-0.0117,0.0098,-0.0000,0.0000,-2.9860,-0.1278,0.0045,-1.4833,-0.0196,-0.0196,-0.0196
3068,0.0631,-0.0715,1.4621,0.0078,-0.0117,0.0098,0.0000,0.0000,-2.9860,-0.1278,0.0045,-1.4833,-0.0196,-0.0196,-0.0196
3072,0.0631,-0.0715,1.4621,-0.0156,-0.0020,0.0020,0.0000,0.0000,-2.9737,-0.1280,0.0051,-1.4849,-0.0275,-0.0118,-0.0196
3075,0.0631,-0.0715,1.4621,-0.0156,-0.0020,0.0020,0.0000,0.0000,-2.9737,-0.1280,0.0051,-1.4849,-0.0275,-0.0118,-0.0196
3076,0.0631,-0.0715,1.4621,-0.0156,-0.0020,0.0020,0.0000,0.0000,-2.9737,-0.1280,0.0051,-1.4849,-0.0275,-0.0118,-0.0196
3186,0.0633,-0.0728,1.4638,0.0059,0.0039,0.0078,0.0000,0.0000,-2.9619,-0.1106,-0.0102,-1.4731,0.4117,-0.0196,-0.0196
3218,0.0633,-0.0729,1.4639,0.0039,0.0059,0.0059,-0.0000,0.0000,-2.9725,-0.1114,-0.0101,-1.4804,0.4117,-0.0196,-0.0196
3339,0.0631,-0.0730,1.4614,0.0000,0.0059,0.0078,-0.0000,-0.0000,-2.7568,-0.0780,-0.0313,-1.3706,1.0000,-0.0118,-0.0196
3401,0.0630,-0.0742,1.4602,0.0039,-0.0098,0.0078,-0.0000,0.0000,-2.7798,-0.0803,-0.0305,-1.3821,1.0000,-0.0196,-0.0196
3422,0.0630,-0.0743,1.4596,0.0078,0.0000,-0.0059,-0.0000,0.0000,-2.7590,-0.0807,-0.0304,-1.3854,1.0000,-0.0196,-0.0196
3448,0.0630,-0.0743,1.4585,-0.0020,0.0020,-0.0039,-0.0000,0.0000,-2.7713,-0.0810,-0.0304,-1.3895,1.0000,-0.0196,-0.0196
3574,0.0628,-0.0744,1.4549,0.0059,0.0000,-0.0098,-0.0000,0.0000,-2.8072,-0.0828,-0.0299,-1.4134,1.0000,-0.0118,-0.0196
3621,0.0626,-0.0744,1.4525,0.0078,-0.0078,-0.0039,0.0000,0.0000,-2.8205,-0.0828,-0.0298,-1.4141,1.0000,-0.0118,-0.0118
3705,0.0619,-0.0752,1.4494,0.0020,-0.0098,-0.0020,0.0000,0.0000,-2.8669,-0.0851,-0.0289,-1.4354,1.0000,-0.0196,-0.0196
3709,0.0619,-0.0752,1.4494,0.0039,0.0039,0.0020,-0.0000,-0.0000,-2.8747,-0.0851,-0.0289,-1.4354,1.0000,-0.0196,-0.0196
3833,0.0616,-0.0751,1.4435,0.0078,-0.0039,-0.0098,-0.0000,0.0000,-2.8796,-0.0858,-0.0285,-1.4496,1.0000,-0.0118,-0.0118
3845,0.0616,-0.0752,1.4433,0.0000,0.0078,0.0020,-0.0000,0.0000,-2.9075,-0.0862,-0.0284,-1.4518,1.0000,-0.0118,-0.0118
3987,0.0594,-0.0752,1.3909,0.0078,-0.0039,-0.0098,-0.0000,-0.0000,-2.8649,-0.0839,-0.0286,-1.4422,1.0000,-0.0196,-0.0196
4041,0.0592,-0.0752,1.3908,-0.0078,0.0098,-0.0020,0.0000,0.0000,-2.9002,-0.0846,-0.0284,-1.4520,1.0000,-0.0196,-0.0196
4142,0.0591,-0.0753,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9734,-0.0896,-0.0265,-1.4867,0.9529,-0.0196,-0.0196
4180,0.0591,-0.0753,1.3910,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.0724,-0.1003,-0.0209,-1.5362,0.7961,-0.0196,-0.0196
4215,0.0590,-0.0753,1.3911,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0881,-0.1009,-0.0207,-1.5440,0.7961,-0.0196,-0.0196
4422,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1406,-0.1015,-0.0215,-1.5703,0.9529,-0.0118,-0.0196
4500,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0837,-0.0924,-0.0273,-1.5419,1.0000,-0.0118,-0.0118
4546,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,-0.0000,-0.0000,-3.1185,-0.0939,-0.0273,-1.5592,1.0000,-0.0118,-0.0196
4600,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.0949,-0.0273,-1.5704,1.0000,-0.0118,-0.0196
